*,*,*,*,*,*,*,*,*,*,*
b10b1,1,0
0,9,23
1,151,443
*,*,*,*,*,*,*,*,*,*,*
b10b2,1,0
0,11,21
1,207,388
*,*,*,*,*,*,*,*,*,*,*
b10b3,1,0
0,6,26
1,89,505
*,*,*,*,*,*,*,*,*,*,*
b10c1,1,0
0,11,21
1,229,365
*,*,*,*,*,*,*,*,*,*,*
b10c2,1,0
0,3,29
1,96,498
*,*,*,*,*,*,*,*,*,*,*
b10d,1,0
0,0,32
1,28,566
*,*,*,*,*,*,*,*,*,*,*
b10e,1,0
0,1,31
1,59,535
*,*,*,*,*,*,*,*,*,*,*
b11,11,10,12,1,3,2,5,4,7,6,9,8
0,0,0,4,11,26,8,3,12,0,1,1,1
1,14,10,75,362,415,300,100,162,30,46,40,32
*,*,*,*,*,*,*,*,*,*,*
b12,11,10,12,1,3,2,5,4,7,6,9,8
0,1,0,1,13,22,3,6,12,3,3,4,1
1,45,21,83,228,338,229,134,192,87,85,81,59
*,*,*,*,*,*,*,*,*,*,*
c1,1,0
0,7,61
1,153,1448
*,*,*,*,*,*,*,*,*,*,*
c2,1,0
0,25,44
1,593,948
*,*,*,*,*,*,*,*,*,*,*
c4a,1,0
0,21,44
1,682,875
*,*,*,*,*,*,*,*,*,*,*
c4c,1,0
0,30,37
1,770,805
*,*,*,*,*,*,*,*,*,*,*
c4b,1,0
0,15,49
1,343,1179
*,*,*,*,*,*,*,*,*,*,*
c4c1,1,0
0,12,52
1,223,1317
*,*,*,*,*,*,*,*,*,*,*
c4c2,1,0
0,8,58
1,280,1266
*,*,*,*,*,*,*,*,*,*,*
c4d,1,0
0,12,53
1,155,1345
*,*,*,*,*,*,*,*,*,*,*
c4f,1,0
0,4,61
1,115,1379
*,*,*,*,*,*,*,*,*,*,*
c4g,1,0
0,10,54
1,266,1261
*,*,*,*,*,*,*,*,*,*,*
c4e,1,0
0,14,52
1,283,1240
*,*,*,*,*,*,*,*,*,*,*
c4h,1,0
0,15,52
1,404,1151
*,*,*,*,*,*,*,*,*,*,*
c4i,1,0
0,5,59
1,150,1352
*,*,*,*,*,*,*,*,*,*,*
c4j,1,0
0,3,62
1,76,1418
*,*,*,*,*,*,*,*,*,*,*
c4k,1,0
0,0,65
1,63,1411
*,*,*,*,*,*,*,*,*,*,*
c4l,1,0
0,5,59
1,87,1416
*,*,*,*,*,*,*,*,*,*,*
c4o,1,0
0,6,61
1,188,1356
*,*,*,*,*,*,*,*,*,*,*
c4m,1,0
0,5,60
1,172,1362
*,*,*,*,*,*,*,*,*,*,*
c4n,1,0
0,1,63
1,83,1428
*,*,*,*,*,*,*,*,*,*,*
c4o1,1,0
0,7,58
1,124,1387
*,*,*,*,*,*,*,*,*,*,*
c4r,1,0
0,7,58
1,250,1259
*,*,*,*,*,*,*,*,*,*,*
c4p,1,0
0,30,36
1,816,725
*,*,*,*,*,*,*,*,*,*,*
c4t,1,0
0,11,54
1,287,1243
*,*,*,*,*,*,*,*,*,*,*
c4q,1,0
0,10,55
1,362,1162
*,*,*,*,*,*,*,*,*,*,*
c4u,1,0
0,21,44
1,485,1044
*,*,*,*,*,*,*,*,*,*,*
c4t1,1,0
0,13,53
1,370,1145
*,*,*,*,*,*,*,*,*,*,*
c4v,1,0
0,13,52
1,375,1149
*,*,*,*,*,*,*,*,*,*,*
c4w,1,0
0,3,62
1,208,1309
*,*,*,*,*,*,*,*,*,*,*
c4x,1,0
0,30,38
1,725,835
*,*,*,*,*,*,*,*,*,*,*
c4y,1,0
0,20,46
1,552,1020
*,*,*,*,*,*,*,*,*,*,*
c4z,1,0
0,17,48
1,385,1166
*,*,*,*,*,*,*,*,*,*,*
c4bb,1,0
0,20,48
1,549,1006
*,*,*,*,*,*,*,*,*,*,*
c4cc,1,0
0,52,18
1,825,742
*,*,*,*,*,*,*,*,*,*,*
c4cc1,1,0
0,8,59
1,189,1316
*,*,*,*,*,*,*,*,*,*,*
c4gg,1,0
0,17,50
1,536,1004
*,*,*,*,*,*,*,*,*,*,*
c4ee,1,0
0,13,56
1,283,1232
*,*,*,*,*,*,*,*,*,*,*
c4ff,1,0
0,9,59
1,215,1282
*,*,*,*,*,*,*,*,*,*,*
c4hh,1,0
0,4,65
1,197,1324
*,*,*,*,*,*,*,*,*,*,*
c4hh1,1,0
0,5,64
1,175,1331
*,*,*,*,*,*,*,*,*,*,*
c4hh2,1,0
0,1,68
1,75,1426
*,*,*,*,*,*,*,*,*,*,*
c6a,1,0
0,10,52
1,472,1073
*,*,*,*,*,*,*,*,*,*,*
c6b,1,0
0,7,56
1,356,1175
*,*,*,*,*,*,*,*,*,*,*
c6c,1,0
0,14,50
1,521,1037
*,*,*,*,*,*,*,*,*,*,*
c6d,1,0
0,5,59
1,184,1355
*,*,*,*,*,*,*,*,*,*,*
c6e,1,0
0,14,49
1,292,1241
*,*,*,*,*,*,*,*,*,*,*
c6f,1,0
0,10,53
1,233,1278
*,*,*,*,*,*,*,*,*,*,*
c6g,1,0
0,8,54
1,158,1341
*,*,*,*,*,*,*,*,*,*,*
c6g1,1,0
0,11,52
1,275,1233
*,*,*,*,*,*,*,*,*,*,*
c6h,1,0
0,3,59
1,173,1337
*,*,*,*,*,*,*,*,*,*,*
c7a,1,0
0,16,44
1,429,1083
*,*,*,*,*,*,*,*,*,*,*
c7b,1,0
0,13,47
1,359,1140
*,*,*,*,*,*,*,*,*,*,*
c7c,1,0
0,19,43
1,529,986
*,*,*,*,*,*,*,*,*,*,*
c7d,1,0
0,5,57
1,183,1317
*,*,*,*,*,*,*,*,*,*,*
c7e,1,0
0,10,50
1,259,1235
*,*,*,*,*,*,*,*,*,*,*
c7f,1,0
0,9,52
1,206,1276
*,*,*,*,*,*,*,*,*,*,*
c7g,1,0
0,5,56
1,153,1325
*,*,*,*,*,*,*,*,*,*,*
c7g1,1,0
0,10,51
1,227,1243
*,*,*,*,*,*,*,*,*,*,*
c7h,1,0
0,4,56
1,169,1308
*,*,*,*,*,*,*,*,*,*,*
c8a,1,0
0,5,51
1,303,905
*,*,*,*,*,*,*,*,*,*,*
c8b,1,0
0,8,49
1,321,883
*,*,*,*,*,*,*,*,*,*,*
c8c,1,0
0,24,35
1,551,669
*,*,*,*,*,*,*,*,*,*,*
c8d,1,0
0,5,54
1,170,1034
*,*,*,*,*,*,*,*,*,*,*
c8e,1,0
0,10,47
1,237,965
*,*,*,*,*,*,*,*,*,*,*
c8f,1,0
0,7,50
1,199,1002
*,*,*,*,*,*,*,*,*,*,*
c8g,1,0
0,6,50
1,172,1020
*,*,*,*,*,*,*,*,*,*,*
c8g1,1,0
0,5,52
1,240,954
*,*,*,*,*,*,*,*,*,*,*
c8h,1,0
0,4,52
1,151,1050
*,*,*,*,*,*,*,*,*,*,*
c9a,1,0
0,5,35
1,159,785
*,*,*,*,*,*,*,*,*,*,*
c9b,1,0
0,8,32
1,195,743
*,*,*,*,*,*,*,*,*,*,*
c9c,1,0
0,12,31
1,315,644
*,*,*,*,*,*,*,*,*,*,*
c9d,1,0
0,3,38
1,100,836
*,*,*,*,*,*,*,*,*,*,*
c9e,1,0
0,5,36
1,147,799
*,*,*,*,*,*,*,*,*,*,*
c9f,1,0
0,6,35
1,151,789
*,*,*,*,*,*,*,*,*,*,*
c9g,1,0
0,7,34
1,132,800
*,*,*,*,*,*,*,*,*,*,*
c9g1,1,0
0,4,38
1,99,827
*,*,*,*,*,*,*,*,*,*,*
c9h,1,0
0,3,38
1,145,783
*,*,*,*,*,*,*,*,*,*,*
c10a,1,0
0,17,51
1,391,1113
*,*,*,*,*,*,*,*,*,*,*
c10b,1,0
0,21,47
1,419,1094
*,*,*,*,*,*,*,*,*,*,*
c10c,1,0
0,22,46
1,526,987
*,*,*,*,*,*,*,*,*,*,*
c10d,1,0
0,20,48
1,557,970
*,*,*,*,*,*,*,*,*,*,*
c10e,1,0
0,18,50
1,343,1165
*,*,*,*,*,*,*,*,*,*,*
c10f,1,0
0,21,47
1,485,1038
*,*,*,*,*,*,*,*,*,*,*
c10g,1,0
0,14,54
1,350,1165
*,*,*,*,*,*,*,*,*,*,*
c10h,1,0
0,11,57
1,254,1259
*,*,*,*,*,*,*,*,*,*,*
c10i,1,0
0,6,61
1,169,1299
*,*,*,*,*,*,*,*,*,*,*
e1a,1,0
0,44,24
1,893,650
*,*,*,*,*,*,*,*,*,*,*
e1b,1,0
0,27,32
1,521,713
*,*,*,*,*,*,*,*,*,*,*
e1c,1,0
0,10,58
1,184,1279
*,*,*,*,*,*,*,*,*,*,*
e1f1,1,0
0,6,62
1,174,1291
*,*,*,*,*,*,*,*,*,*,*
e1f2,1,0
0,13,53
1,214,1242
*,*,*,*,*,*,*,*,*,*,*
e1f3,1,0
0,24,43
1,415,1065
*,*,*,*,*,*,*,*,*,*,*
e1f4,1,0
0,2,63
1,124,1355
*,*,*,*,*,*,*,*,*,*,*
e1f5,1,0
0,0,65
1,105,1353
*,*,*,*,*,*,*,*,*,*,*
e1i,1,0
0,26,42
1,457,1036
*,*,*,*,*,*,*,*,*,*,*
e1g,1,0
0,23,45
1,404,1096
*,*,*,*,*,*,*,*,*,*,*
e1h,1,0
0,28,38
1,475,1020
*,*,*,*,*,*,*,*,*,*,*
e1k,1,0
0,26,42
1,376,1118
*,*,*,*,*,*,*,*,*,*,*
e1k1,1,0
0,6,62
1,161,1278
*,*,*,*,*,*,*,*,*,*,*
e1l,1,0
0,48,12
1,744,488
*,*,*,*,*,*,*,*,*,*,*
e1m,1,0
0,50,9
1,948,302
*,*,*,*,*,*,*,*,*,*,*
e1m1,1,0
0,43,16
1,810,438
*,*,*,*,*,*,*,*,*,*,*
e1n,1,0
0,51,8
1,768,470
*,*,*,*,*,*,*,*,*,*,*
e1o,1,0
0,53,6
1,799,440
*,*,*,*,*,*,*,*,*,*,*
e1p,1,0
0,25,34
1,562,656
*,*,*,*,*,*,*,*,*,*,*
e1p1,1,0
0,14,44
1,394,804
*,*,*,*,*,*,*,*,*,*,*
e1t,1,0
0,15,52
1,294,1176
*,*,*,*,*,*,*,*,*,*,*
e1q,1,0
0,20,16
1,248,263
*,*,*,*,*,*,*,*,*,*,*
e1s,1,0
0,5,61
1,150,1260
*,*,*,*,*,*,*,*,*,*,*
e1r,1,0
0,13,54
1,262,1178
*,*,*,*,*,*,*,*,*,*,*
e1u,1,0
0,8,58
1,170,1265
*,*,*,*,*,*,*,*,*,*,*
e1v,1,0
0,48,20
1,983,528
*,*,*,*,*,*,*,*,*,*,*
e1w,1,0
0,36,31
1,554,899
*,*,*,*,*,*,*,*,*,*,*
e1x,1,0
0,25,44
1,278,1171
*,*,*,*,*,*,*,*,*,*,*
e1x1,1,0
0,19,46
1,197,1229
*,*,*,*,*,*,*,*,*,*,*
e3a,1,2
0,36,13
1,744,413
*,*,*,*,*,*,*,*,*,*,*
e3b,1,2
0,7,44
1,236,1002
*,*,*,*,*,*,*,*,*,*,*
e3c,1,2
0,33,17
1,744,435
*,*,*,*,*,*,*,*,*,*,*
e3d,1,2
0,36,14
1,776,370
*,*,*,*,*,*,*,*,*,*,*
e3e,1,2
0,38,10
1,863,268
*,*,*,*,*,*,*,*,*,*,*
e3f,1,2
0,12,40
1,243,967
*,*,*,*,*,*,*,*,*,*,*
e3g,1,2
0,15,35
1,416,778
*,*,*,*,*,*,*,*,*,*,*
e3h,1,2
0,16,33
1,532,650
*,*,*,*,*,*,*,*,*,*,*
e3i,1,2
0,16,33
1,559,607
*,*,*,*,*,*,*,*,*,*,*
e3j,1,2
0,19,31
1,505,679
*,*,*,*,*,*,*,*,*,*,*
d1d,1,0
0,10,55
1,195,1307
*,*,*,*,*,*,*,*,*,*,*
d1e,1,0
0,3,61
1,45,1454
*,*,*,*,*,*,*,*,*,*,*
d1f,1,0
0,6,58
1,107,1392
*,*,*,*,*,*,*,*,*,*,*
d1a,1,0
0,59,6
1,1388,117
*,*,*,*,*,*,*,*,*,*,*
d1c,1,0
0,12,53
1,257,1243
*,*,*,*,*,*,*,*,*,*,*
d1b,1,0
0,1,63
1,34,1464
*,*,*,*,*,*,*,*,*,*,*
d1g,1,0
0,42,23
1,860,644
*,*,*,*,*,*,*,*,*,*,*
d1h,1,0
0,2,62
1,88,1410
*,*,*,*,*,*,*,*,*,*,*
d1i,1,0
0,12,52
1,188,1311
*,*,*,*,*,*,*,*,*,*,*
d1j,1,0
0,1,63
1,15,1483
*,*,*,*,*,*,*,*,*,*,*
d2d,1,0
0,12,44
1,295,928
*,*,*,*,*,*,*,*,*,*,*
d2e,1,0
0,14,41
1,313,894
*,*,*,*,*,*,*,*,*,*,*
d2f,1,0
0,5,50
1,213,993
*,*,*,*,*,*,*,*,*,*,*
d2a,1,0
0,5,61
1,305,1158
*,*,*,*,*,*,*,*,*,*,*
d2b,1,0
0,11,56
1,348,1119
*,*,*,*,*,*,*,*,*,*,*
d2c,1,0
0,26,29
1,494,697
*,*,*,*,*,*,*,*,*,*,*
d12,1,0
0,39,19
1,581,611
*,*,*,*,*,*,*,*,*,*,*
d13,1,0
0,57,0
1,1216,12
*,*,*,*,*,*,*,*,*,*,*
d14a,1,0,3,2,5,4
0,31,3,0,15,4,3
1,674,54,76,216,181,35
*,*,*,*,*,*,*,*,*,*,*
d14b,1,0,3,2,5,4
0,7,41,0,2,0,0
1,156,886,10,25,14,3
*,*,*,*,*,*,*,*,*,*,*
d14c,1,0,3,2,5,4
0,6,42,0,2,0,0
1,95,952,3,13,8,5
*,*,*,*,*,*,*,*,*,*,*
d14d,1,0,3,2,5,4
0,4,44,0,3,0,0
1,69,962,7,14,13,8
*,*,*,*,*,*,*,*,*,*,*
d14e,1,0,3,2,5,4
0,5,40,2,4,0,0
1,210,788,23,44,16,6
*,*,*,*,*,*,*,*,*,*,*
d14f,1,0,3,2,5,4
0,5,40,1,4,0,1
1,171,841,2,45,16,5
*,*,*,*,*,*,*,*,*,*,*
d14g,1,0,3,2,5,4
0,19,31,0,2,1,1
1,343,678,18,34,32,15
*,*,*,*,*,*,*,*,*,*,*
d15a,1,0
0,24,14
1,353,522
*,*,*,*,*,*,*,*,*,*,*
d15b,1,0
0,4,34
1,123,750
*,*,*,*,*,*,*,*,*,*,*
d15c,1,0
0,4,34
1,177,696
*,*,*,*,*,*,*,*,*,*,*
d15d,1,0
0,20,18
1,251,623
*,*,*,*,*,*,*,*,*,*,*
d15e,1,0
0,7,31
1,273,601
*,*,*,*,*,*,*,*,*,*,*
d15f,1,0
0,10,28
1,422,455
*,*,*,*,*,*,*,*,*,*,*
d7a,1,0
0,55,0
1,1114,36
*,*,*,*,*,*,*,*,*,*,*
d7b,1,0
0,51,0
1,989,6
*,*,*,*,*,*,*,*,*,*,*
d7c,1,0
0,51,0
1,1003,5
*,*,*,*,*,*,*,*,*,*,*
d8,1,0
0,2,52
1,112,1026
*,*,*,*,*,*,*,*,*,*,*
d9a,1,2
0,10,45
1,171,1027
*,*,*,*,*,*,*,*,*,*,*
d9b,1,2
0,10,46
1,140,1054
*,*,*,*,*,*,*,*,*,*,*
d9c,1,2
0,23,32
1,416,747
*,*,*,*,*,*,*,*,*,*,*
d9d,1,2
0,29,25
1,716,450
*,*,*,*,*,*,*,*,*,*,*
d9e,1,2
0,20,36
1,417,755
*,*,*,*,*,*,*,*,*,*,*
d9f,1,2
0,18,36
1,431,739
*,*,*,*,*,*,*,*,*,*,*
d9g,1,2
0,36,16
1,801,357
*,*,*,*,*,*,*,*,*,*,*
d9j,1,2
0,36,19
1,734,406
*,*,*,*,*,*,*,*,*,*,*
d9k,1,2
0,36,20
1,741,411
*,*,*,*,*,*,*,*,*,*,*
d10,1,0
0,36,19
1,620,550
*,*,*,*,*,*,*,*,*,*,*
f1a,1,0
0,9,57
1,293,1225
*,*,*,*,*,*,*,*,*,*,*
f1b,1,0
0,6,57
1,122,1365
*,*,*,*,*,*,*,*,*,*,*
f1c,1,0
0,7,57
1,247,1248
*,*,*,*,*,*,*,*,*,*,*
f1d,1,0
0,5,59
1,128,1342
*,*,*,*,*,*,*,*,*,*,*
f1e,1,0
0,5,58
1,121,1357
*,*,*,*,*,*,*,*,*,*,*
f1f,1,0
0,8,58
1,166,1304
*,*,*,*,*,*,*,*,*,*,*
f1g,1,0
0,8,58
1,163,1323
*,*,*,*,*,*,*,*,*,*,*
f1h,1,0
0,6,59
1,190,1297
*,*,*,*,*,*,*,*,*,*,*
f1i,1,0
0,0,65
1,106,1375
*,*,*,*,*,*,*,*,*,*,*
f1j,1,0
0,8,55
1,236,1244
*,*,*,*,*,*,*,*,*,*,*
f1k,1,0
0,4,61
1,130,1338
*,*,*,*,*,*,*,*,*,*,*
f1l,1,0
0,5,60
1,121,1345
*,*,*,*,*,*,*,*,*,*,*
f2,1,2
0,35,8
1,769,267
*,*,*,*,*,*,*,*,*,*,*
f3,1,2
0,59,6
1,1266,197
*,*,*,*,*,*,*,*,*,*,*
f4,1,0
0,2,3
1,29,163
*,*,*,*,*,*,*,*,*,*,*
f5,1,0
0,0,2
1,7,20
*,*,*,*,*,*,*,*,*,*,*
f6a,1,2
0,4,2
1,73,119
*,*,*,*,*,*,*,*,*,*,*
f6b,1,2
0,4,2
1,112,78
*,*,*,*,*,*,*,*,*,*,*
f6c,1,2
0,3,3
1,130,62
*,*,*,*,*,*,*,*,*,*,*
f6d,1,2
0,5,1
1,103,88
*,*,*,*,*,*,*,*,*,*,*
f6e,1,2
0,5,0
1,114,82
*,*,*,*,*,*,*,*,*,*,*
f6f,1,2
0,1,0
1,34,43
*,*,*,*,*,*,*,*,*,*,*
f6g,1,2
0,3,1
1,62,57
*,*,*,*,*,*,*,*,*,*,*
f6h,1,2
0,3,2
1,140,48
*,*,*,*,*,*,*,*,*,*,*
f8,1,0
0,2,3
1,112,80
*,*,*,*,*,*,*,*,*,*,*
f11,1,2
0,52,11
1,1168,262
*,*,*,*,*,*,*,*,*,*,*
f12,1,0
0,2,9
1,52,195
*,*,*,*,*,*,*,*,*,*,*
f13,1,0
0,1,7
1,44,201
*,*,*,*,*,*,*,*,*,*,*
f14a,1,0
0,2,9
1,85,173
*,*,*,*,*,*,*,*,*,*,*
f14b,1,0
0,1,10
1,72,186
*,*,*,*,*,*,*,*,*,*,*
f14j,1,0
0,3,8
1,86,172
*,*,*,*,*,*,*,*,*,*,*
f14k,1,0
0,3,8
1,38,220
*,*,*,*,*,*,*,*,*,*,*
f14l,1,0
0,3,8
1,28,230
*,*,*,*,*,*,*,*,*,*,*
f14m,1,0
0,0,11
1,2,256
*,*,*,*,*,*,*,*,*,*,*
f14c,1,0
0,3,8
1,124,134
*,*,*,*,*,*,*,*,*,*,*
f14n,1,0
0,5,6
1,90,168
*,*,*,*,*,*,*,*,*,*,*
f14o,1,0
0,2,9
1,24,234
*,*,*,*,*,*,*,*,*,*,*
f14d,1,0
0,1,10
1,28,230
*,*,*,*,*,*,*,*,*,*,*
f14e,1,0
0,0,11
1,8,250
*,*,*,*,*,*,*,*,*,*,*
f14p,1,0
0,1,10
1,14,244
*,*,*,*,*,*,*,*,*,*,*
f14q,1,0
0,0,11
1,2,256
*,*,*,*,*,*,*,*,*,*,*
f14r,1,0
0,0,11
1,33,225
*,*,*,*,*,*,*,*,*,*,*
f14f,1,0
0,1,10
1,26,232
*,*,*,*,*,*,*,*,*,*,*
f14g,1,0
0,0,11
1,17,241
*,*,*,*,*,*,*,*,*,*,*
f14h,1,0
0,2,9
1,16,242
*,*,*,*,*,*,*,*,*,*,*
f14i,1,0
0,0,11
1,11,247
*,*,*,*,*,*,*,*,*,*,*
f15,1,0
0,1,10
1,32,214
*,*,*,*,*,*,*,*,*,*,*
f16a,1,0
0,6,4
1,134,110
*,*,*,*,*,*,*,*,*,*,*
f16b,1,0
0,0,10
1,48,196
*,*,*,*,*,*,*,*,*,*,*
f16c,1,0
0,2,8
1,51,193
*,*,*,*,*,*,*,*,*,*,*
f16d,1,0
0,1,9
1,36,208
*,*,*,*,*,*,*,*,*,*,*
f16e,1,0
0,0,10
1,5,239
*,*,*,*,*,*,*,*,*,*,*
f16f,1,0
0,0,10
1,49,195
*,*,*,*,*,*,*,*,*,*,*
f16g,1,0
0,3,7
1,54,190
*,*,*,*,*,*,*,*,*,*,*
f16h,1,0
0,1,9
1,20,224
*,*,*,*,*,*,*,*,*,*,*
f16i,1,0
0,2,8
1,47,197
*,*,*,*,*,*,*,*,*,*,*
f16j,1,0
0,2,8
1,24,220
*,*,*,*,*,*,*,*,*,*,*
f16k,1,0
0,0,10
1,13,231
*,*,*,*,*,*,*,*,*,*,*
f18,1,2
0,51,13
1,1132,356
*,*,*,*,*,*,*,*,*,*,*
f19,1,0
0,3,10
1,60,278
*,*,*,*,*,*,*,*,*,*,*
f20a,1,2
0,7,6
1,180,166
*,*,*,*,*,*,*,*,*,*,*
f20b,1,2
0,5,6
1,156,181
*,*,*,*,*,*,*,*,*,*,*
f21a,1,0
0,0,6
1,47,128
*,*,*,*,*,*,*,*,*,*,*
f21b,1,0
0,0,6
1,64,111
*,*,*,*,*,*,*,*,*,*,*
f21c,1,0
0,6,0
1,100,75
*,*,*,*,*,*,*,*,*,*,*
f21d,1,0
0,0,6
1,18,157
*,*,*,*,*,*,*,*,*,*,*
f21e,1,0
0,0,6
1,10,165
*,*,*,*,*,*,*,*,*,*,*
f21f,1,0
0,0,6
1,32,143
*,*,*,*,*,*,*,*,*,*,*
f21g,1,0
0,0,6
1,18,157
*,*,*,*,*,*,*,*,*,*,*
f21h,1,0
0,1,5
1,14,161
*,*,*,*,*,*,*,*,*,*,*
f21i,1,0
0,0,6
1,2,173
*,*,*,*,*,*,*,*,*,*,*
f22a,1,2
0,5,9
1,152,194
*,*,*,*,*,*,*,*,*,*,*
f22b,1,2
0,9,4
1,242,98
*,*,*,*,*,*,*,*,*,*,*
f22c,1,2
0,12,2
1,238,94
*,*,*,*,*,*,*,*,*,*,*
f22d,1,2
0,9,3
1,239,98
*,*,*,*,*,*,*,*,*,*,*
f22e,1,2
0,8,6
1,206,127
*,*,*,*,*,*,*,*,*,*,*
f23,1,0
0,0,12
1,87,224
*,*,*,*,*,*,*,*,*,*,*
f24,1,2
0,54,10
1,1236,233
*,*,*,*,*,*,*,*,*,*,*
f25,1,0
0,2,8
1,42,189
*,*,*,*,*,*,*,*,*,*,*
f26a,1,2
0,4,5
1,120,112
*,*,*,*,*,*,*,*,*,*,*
f26b,1,2
0,4,6
1,107,112
*,*,*,*,*,*,*,*,*,*,*
f27a,1,0
0,2,4
1,23,84
*,*,*,*,*,*,*,*,*,*,*
f27b,1,0
0,1,5
1,36,71
*,*,*,*,*,*,*,*,*,*,*
f27c,1,0
0,2,4
1,62,45
*,*,*,*,*,*,*,*,*,*,*
f27d,1,0
0,0,6
1,8,99
*,*,*,*,*,*,*,*,*,*,*
f27e,1,0
0,0,6
1,7,100
*,*,*,*,*,*,*,*,*,*,*
f27f,1,0
0,0,6
1,18,89
*,*,*,*,*,*,*,*,*,*,*
f27g,1,0
0,1,5
1,15,92
*,*,*,*,*,*,*,*,*,*,*
f27h,1,0
0,1,5
1,6,101
*,*,*,*,*,*,*,*,*,*,*
f27i,1,0
0,0,6
1,1,106
*,*,*,*,*,*,*,*,*,*,*
f28,1,2
0,40,21
1,1023,419
*,*,*,*,*,*,*,*,*,*,*
f29,1,0
0,14,5
1,267,118
*,*,*,*,*,*,*,*,*,*,*
f31a,1,2
0,13,9
1,244,165
*,*,*,*,*,*,*,*,*,*,*
f31b,1,2
0,10,12
1,125,286
*,*,*,*,*,*,*,*,*,*,*
f31c,1,2
0,5,16
1,114,294
*,*,*,*,*,*,*,*,*,*,*
f32d,1,0
0,8,8
1,148,142
